EngSize,Age,Gender,Marital,exp,Owner,Garage,AntiTFD,import,LossClass,vAgeNew
1.6,30,男,已婚,2,私人,有,无防盗装置,进口,0,新车
1.6,30,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.6,30,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.8,30,女,已婚,2,私人,有,无防盗装置,进口,0,新车
1.8,30,男,已婚,2,私人,有,无防盗装置,国产,0,新车
2,30,男,已婚,2,私人,有,无防盗装置,国产,1,新车
2,30,男,已婚,2,私人,无,有防盗装置,进口,1,新车
2.3,30,女,已婚,2,私人,有,有防盗装置,进口,0,新车
2.4,30,男,已婚,2,私人,无,无防盗装置,国产,1,新车
2.5,30,女,已婚,2,私人,有,无防盗装置,进口,0,新车
1.2,29,男,未婚,2,私人,有,无防盗装置,国产,1,新车
1.4,29,女,已婚,2,私人,有,无防盗装置,进口,0,新车
1.6,29,女,已婚,2,私人,无,无防盗装置,国产,0,新车
1.6,29,女,已婚,2,私人,有,有防盗装置,进口,1,新车
1.6,29,女,已婚,2,私人,有,无防盗装置,国产,1,新车
1.8,29,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.8,29,男,未婚,2,私人,有,无防盗装置,国产,0,新车
1.8,29,男,未婚,2,私人,有,无防盗装置,进口,0,新车
1.8,29,男,已婚,2,私人,有,无防盗装置,进口,0,新车
1.8,29,女,已婚,2,私人,有,无防盗装置,国产,1,新车
2.3,29,女,已婚,2,私人,有,有防盗装置,进口,0,新车
2.3,29,男,已婚,2,私人,有,无防盗装置,进口,0,新车
2.5,29,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.4,28,女,已婚,2,私人,有,无防盗装置,进口,1,新车
1.5,28,男,已婚,2,私人,有,无防盗装置,国产,1,新车
1.6,28,男,未婚,2,私人,有,有防盗装置,国产,0,新车
1.6,28,女,已婚,2,私人,有,有防盗装置,进口,1,新车
1.8,28,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.8,28,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.8,28,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.8,28,女,已婚,2,私人,有,无防盗装置,国产,1,新车
1.8,28,女,已婚,2,私人,无,无防盗装置,国产,1,新车
1.4,27,男,已婚,2,私人,无,无防盗装置,进口,1,新车
1.6,27,男,已婚,2,私人,有,无防盗装置,进口,0,新车
1.6,27,男,已婚,2,私人,有,有防盗装置,进口,1,新车
1.8,27,男,未婚,2,私人,有,无防盗装置,进口,0,新车
1.8,27,男,已婚,2,政府,有,无防盗装置,国产,0,新车
1.8,27,男,未婚,2,私人,有,无防盗装置,国产,0,新车
1.8,27,男,已婚,2,私人,有,有防盗装置,国产,1,新车
1,26,女,已婚,2,私人,无,无防盗装置,国产,0,新车
1.6,26,女,未婚,2,私人,有,无防盗装置,国产,0,新车
1.8,26,男,未婚,2,私人,有,无防盗装置,国产,0,新车
3,26,男,已婚,2,私人,有,无防盗装置,进口,1,新车
1,25,男,未婚,2,私人,有,无防盗装置,国产,1,新车
1.6,25,男,未婚,2,私人,有,无防盗装置,国产,0,新车
1.8,25,男,未婚,2,私人,有,无防盗装置,国产,1,新车
2,25,男,未婚,2,公司,有,有防盗装置,进口,0,新车
2,25,男,未婚,2,私人,有,无防盗装置,进口,1,新车
2.3,25,男,已婚,2,私人,有,无防盗装置,进口,0,新车
2.4,25,女,未婚,2,私人,有,有防盗装置,进口,0,新车
2.8,25,女,已婚,2,私人,无,有防盗装置,进口,0,新车
1.4,24,男,已婚,2,私人,有,无防盗装置,国产,1,新车
1.8,24,男,未婚,2,公司,有,无防盗装置,进口,0,新车
1.8,24,男,已婚,2,私人,有,无防盗装置,国产,0,新车
1.8,24,男,未婚,2,私人,无,有防盗装置,国产,0,新车
2.3,24,女,未婚,2,私人,有,无防盗装置,进口,0,新车
2.4,24,男,未婚,2,私人,无,有防盗装置,进口,0,新车
1.4,23,女,已婚,2,私人,有,无防盗装置,进口,1,新车
1.8,23,男,未婚,2,私人,有,无防盗装置,国产,0,新车
1.8,23,男,未婚,2,私人,有,有防盗装置,国产,1,新车
1.5,22,女,未婚,2,私人,有,无防盗装置,国产,1,新车
1.6,22,男,未婚,2,私人,有,无防盗装置,国产,0,新车
1.6,22,男,未婚,2,政府,有,无防盗装置,国产,0,新车
2,22,女,未婚,2,私人,有,有防盗装置,进口,1,新车
1.8,21,男,未婚,2,政府,有,有防盗装置,进口,0,新车
2,21,男,未婚,2,私人,有,有防盗装置,进口,1,新车
2,46,男,已婚,1,私人,无,无防盗装置,进口,0,旧车
1.8,45,男,已婚,1,公司,有,无防盗装置,国产,1,旧车
1.8,41,男,已婚,1,公司,有,有防盗装置,国产,0,旧车
1.2,38,男,已婚,1,私人,有,无防盗装置,国产,0,旧车
1.6,34,男,已婚,1,私人,无,无防盗装置,国产,0,旧车
1.6,34,女,已婚,1,私人,有,无防盗装置,国产,0,旧车
